notion_id,job_title,company,location,url,track,status,date,match_score,recommended_cv,why_fit,application_strategy,tags
,Fullstack Developer,Setting HQ,,https://join.com/companies/settinghq/10719610-full-stack-developer#apply-window,Developer,Applied,2024-03-11,,,,,
,Software Engineer (React),Delivery Hero,Berlin (hybrid),https://devjobs.de/job/0aa9da94c5e3f6d5bbaa731696ec3e8f,Developer,New,2026-07-20,9,CV for Fullstack/Frontend,React/TypeScript. AdTech. Global brand.,Apply via http://devjobs.de.,
,Software Engineer (Frontend),NetBird,Berlin / Remote (Germany),https://jobs.ashbyhq.com/netbird/e21bee56-f91c-49c4-b2af-80a162491223,Developer,New,2026-07-20,9,CV for Fullstack/Frontend,"React, Next.js, TypeScript frontend role. Hybrid Berlin/remote. No German required.",Apply via Ashby with tailored CV.,
,Fullstack Engineer - Frontend Focus (React & TypeScript),Trusted Shops SE,Berlin (remote),https://www.xing.com/jobs/berlin-frontend-developer-react-typescript-155694985,Developer,New,2026-07-20,8,CV for Fullstack/Frontend,React/TypeScript/Node.js. AWS serverless.,Apply via XING.,
,Barkeeper Bartender - Titanic Chaussee,Titanic Chaussee Berlin,Berlin,https://www.stepstone.de/stellenangebote--Barkeeper-m-w-d-Berlin-Titanic-Chaussee-Berlin--10309919-inline.html,Bar / Hospitality,New,2026-07-19,7,CV for Hospitality/Restaurant/Bar/Cafe,"Hotel bar, Berlin, full/part-time, B2 German ok, international hotel group",Apply via StepStone with hospitality CV,
,Barkeeper Bartender - Hotel ZOO Berlin,Hotel ZOO Berlin,Berlin,https://www.stepstone.de/stellenangebote--Bartender-m-w-d-Berlin-HOTEL-ZOO-BERLIN--7344946-inline.html,Bar / Hospitality,New,2026-07-19,7,CV for Hospitality/Restaurant/Bar/Cafe,"Hotel bar, Berlin, full-time, English required, professional bartending",Apply via StepStone with hospitality CV,
,Full Stack Developer - Sowelo Consulting,Sowelo Consulting,Remote,https://weworkremotely.com/remote-jobs/sowelo-consulting-full-stack-developer,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"React/Vue/Angular + multiple backend languages, 3+ years, remote, UK healthcare SaaS",Apply via WeWorkRemotely with fullstack experience,
,Full Stack AI Engineer - Reveleer,Reveleer,Remote,https://weworkremotely.com/remote-jobs/reveleer-full-stack-ai-engineer,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"React/TypeScript/Node.js, 5+ years, remote, AI division",Apply via WeWorkRemotely with AI experience,
,Fullstack Engineer (Ad-Tech Platform),Jobgether (Partner),Germany Remote,https://jobs.lever.co/jobgether/92d5c9ff-d218-4724-9ba1-837afeeeaa64,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"React/Angular/Vue, fullstack, remote Europe, ad-tech at massive scale",Apply via Jobgether/Lever with fullstack experience,
,Fullstack Software Engineer Frontend T-shaped - Alan,Alan,Remote EU,https://jobs.ashbyhq.com/alan/1b8c1b77-5259-4dfc-bb01-b7c970664bd6,Developer,New,2026-07-19,8,CV for Fullstack/Frontend,"React/TypeScript, fullstack with frontend focus, remote EU, healthtech",Apply via Ashby with healthtech interest,
,Frontend Software Engineer (B2B Sales Platform),Jobgether (Partner),Germany Remote,https://jobs.lever.co/jobgether/38f8466e-4843-4354-9062-4a6c37386796,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"React/TypeScript, 2+ years, remote, B2B AI product",Apply via Jobgether/Lever,
,Fullstack Software Engineer (AI Sales Platform),Jobgether (Partner),Germany Remote,https://jobs.lever.co/jobgether/9509cc4a-9e98-4ba9-ad83-e3071f527968,Developer,New,2026-07-19,8,CV for Fullstack/Frontend,"React/TypeScript, AI-powered sales platform, remote, 3+ years experience",Apply via Jobgether/Lever with SaaS portfolio,
,Full Stack Engineer Innovation Team - InnoCraft,InnoCraft (Matomo),Germany Remote,https://jobs.lever.co/innocraft/e07f2280-f4e7-46cd-91fa-129df394debd,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"PHP/Python/JS full stack, 100% remote Germany, €70-80K, open-source analytics",Apply via Lever with open-source experience highlighted,
,Fullstack Engineer - WongDoody,WongDoody,Berlin / Germany Remote,https://boards.greenhouse.io/wongdoody/jobs/6307957003,Developer,New,2026-07-19,7,CV for Fullstack/Frontend,"Fullstack engineer with React/TypeScript, Berlin hybrid/remote, agency/consulting",Apply via Greenhouse with fullstack portfolio,
,Full Stack Web Developer - Abstract,Abstract,Remote,https://weworkremotely.com/remote-jobs/abstract-full-stack-web-developer-remote-contractor,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"Node.js/React/TypeScript, full stack, remote contractor, modern stack",Apply via WeWorkRemotely as contractor,
,Fullstack Developer - http://beyonnex.io,http://beyonnex.io GmbH,Germany Remote,https://remotive.com/remote/jobs/software-development/fullstack-developer-3425274,Developer,New,2026-07-19,6,CV for Fullstack/Frontend,"Kotlin/Java/Angular/React, 5+ years, 100% remote Germany, IoT energy",Apply via Remotive with fullstack experience,
,Full Stack Developer - KlickBoost GmbH,KlickBoost GmbH,Berlin,https://klick-boost.com/karriere,Developer,New,2026-07-17,7,CV for Fullstack/Frontend,React full stack role at Berlin marketing agency,Apply via company careers page,
,Full-Stack Software Engineer - http://blended.io,http://blended.io,Berlin,https://startup.jobs/full-stack-software-engineer-blendedio-8716403,Developer,New,2026-07-17,7,CV for Fullstack/Frontend,Cross-platform full stack development,Apply via http://startup.jobs,
,Trainer:in Bright Site Berlin - urban apes,urban apes,Berlin,https://jobs.urbanapes.de/jobposting/50ab668b6f677cf8ab58ed4a18bb0a59dce5fd020,Bouldering Gyms,New,2026-07-17,7,CV for Bouldering Gyms,Bouldering gym trainer at Berlin Bright Site,Apply via http://urbanapes.de careers,
,Bar- und Servicemitarbeiter Tapas Bar,Melia Berlin,Berlin,https://www.hotelcareer.com/jobs/bar-service-melia-berlin,Bar / Hospitality,New,2026-07-16,7,CV for Hospitality/Restaurant/Bar/Cafe,"Full-time bar/service, Berlin, Melia hotel",Apply via Hotelcareer,
,IT Administrator,AKKODIS,Berlin,https://www.xing.com/jobs/it-administrator-akkodis-berlin,Sys Admin,New,2026-07-16,7,CV for Sys Admin,"Berlin, IT admin, large consultancy",Apply via Xing,
,Route Setter / Wall Stripper,Boulderklub Kreuzberg,Berlin,https://boulderklub.de/en/jobs,Bouldering Gyms,New,2026-07-16,8,CV for Bouldering Gyms,"Boulder gym routesetting, Berlin Kreuzberg",Email mailto:info@boulderklub.de,
,IT Systemadministrator Cloud und Anwendersupport,NORSAN GmbH,Berlin,https://www.stepstone.de/jobs/it-systemadministrator-cloud-berlin,Sys Admin,New,2026-07-16,7,CV for Sys Admin,"Cloud & Anwendersupport, Berlin, full-time",Apply via StepStone,
,Servicekraft / Kellner,FARO Gruppe,Berlin,https://farogruppe.recruitee.com/o/servicekraft-kellner-mwd-in-vollzeit,Bar / Hospitality,New,2026-07-16,6,CV for Hospitality/Restaurant/Bar/Cafe,"Full-time service role, Berlin events",Apply via Recruitee,
,Bartender,Hilton Berlin,Berlin,https://www.hotelcareer.com/jobs/bartender-hilton-berlin,Bar / Hospitality,New,2026-07-16,7,CV for Hospitality/Restaurant/Bar/Cafe,"Full-time bartender, Berlin, Hilton",Apply via Hotelcareer with hospitality CV,
,Suedbloc Team Member,Suedbloc Boulderhalle,Berlin,https://www.suedbloc.com/jobs,Bouldering Gyms,New,2026-07-16,7,CV for Bouldering Gyms,"Boulder gym, Berlin Mariendorf",Apply via http://suedbloc.com jobs,
,Web Application Full Stack Developer,Carrier,Remote,https://remotive.com/remote/jobs/software-development/web-application-full-stack-developer-5165062,Developer,New,2026-07-15,7,CV for Fullstack/Frontend,"React, TypeScript, 3+ years, web application, IoT/cloud",Apply via Remotive,
,Full-Stack Developer (React + AWS),http://Base.com,Remote,https://weworkremotely.com/remote-jobs/base-com-full-stack-developer-react-aws,Developer,New,2026-07-15,7,CV for Fullstack/Frontend,"React, TypeScript, AWS, data visualization, analytics application",Apply via WeWorkRemotely with React/AWS experience,
,Fullstack Software Engineer,ARB Interactive,Remote (US),https://jobs.ashbyhq.com/arb-interactive/8db4b678-1df4-46e1-8592-10ef67fe4df4,Developer,New,2026-07-15,4,CV for Fullstack/Frontend,"React/Next.js/TypeScript, Node.js, full-stack, good tech stack - US location restriction",Apply via Ashby - note US location restriction,
,Full Stack Developer,EllieMD,Remote,https://remotive.com/remote/jobs/software-development/full-stack-developer-4430665,Developer,New,2026-07-15,7,CV for Fullstack/Frontend,"React, TypeScript, $150k salary, remote, full-stack",Apply via Remotive,
,Frontend Engineer (React/TypeScript),OnHires,Remote,https://jobs.ashbyhq.com/OnHires/51c91fe0-8357-4f36-9a98-24b9d4dcdc86,Developer,New,2026-07-15,7,CV for Fullstack/Frontend,"React/TypeScript, e-commerce, Node.js APIs, mid-level 3-5 years",Apply via Ashby with e-commerce project examples,
,Full-Stack Product Engineer - Agentic First,Wonderdog,Remote (Anywhere),https://weworkremotely.com/remote-jobs/wonderdog-full-stack-product-engineer-agentic-first,Developer,New,2026-07-15,9,CV for Fullstack/Frontend,"Full-stack TypeScript, remote, early-stage product role, AI agents",Apply via WeWorkRemotely with portfolio highlighting full-stack TypeScript projects,
,IT Support / Helpdesk,Various (http://germantechjobs.de),Berlin,https://germantechjobs.de/en/jobs/Support/Berlin,Sys Admin,New,2026-07-15,6,CV for Sys Admin,"134 IT Support & Helpdesk jobs in Berlin, up to 110K EUR",Browse and apply via http://germantechjobs.de,
,"Full-stack (TypeScript, React) developer",TechMagic,Remote Worldwide,https://remotive.com/remote/jobs/software-development/full-stack-typescript-react-developer-5128362,Developer,New,2026-07-08,7,CV for Fullstack/Frontend,"Full-stack TS/React role, fully remote worldwide. Focus on Chat/Assistant/Intelligence products. Good for modern AI-adjacent experience.",Highlight fullstack TypeScript/React experience and interest in AI products.,
,Frontend Developer (React),Persohap GmbH,Berlin,https://www.arbeitnow.com/jobs/companies/persohap-gmbh/frontend-developer-react-berlin-405524,Developer,New,2026-07-08,6,CV for Fullstack/Frontend,React/TypeScript role at AI startup. Berlin-based. Lower salary (€30K-50K) but high ownership. Good for frontend-focused experience.,Emphasize React/TypeScript experience and UI/UX sensibilities.,
,Fullstack Engineer - Frontend Focus (React & TypeScript) (m/f/d),Trusted Shops,Berlin/Cologne remote,https://www.arbeitnow.com/jobs/companies/trusted-shops-se-de/frontend-developer-react-typescript-cologne-9729,Developer,New,2026-07-08,8,CV for Fullstack/Frontend,React/TypeScript frontend focus at established company. Flexible in Berlin or remote from Berlin. Frontend architecture responsibilities.,Highlight React/TypeScript experience and frontend architecture skills.,
,Full Stack Data Engineer (m/f/d),Alcemy,Berlin,https://www.arbeitnow.com/jobs/companies/alcemy/full-stack-data-engineer-berlin-152422,Developer,New,2026-07-08,7,CV for Fullstack/Frontend,React/Next.js/TypeScript/Python stack aligns well. Berlin-based. €60K-75K. Data engineering focus adds AI/ML exposure.,Highlight fullstack experience with Python and React. Emphasize data pipeline work.,
,Full-stack engineer React,WoW Studio,Europe Remote,https://wellfound.com/jobs/2162184-full-stack-engineer-react,Developer,New,2026-07-07,7,CV for Fullstack/Frontend,"React/TypeScript/GraphQL, remote Europe",Apply via Wellfound,
,AI Engineer,commercetools,Berlin (Hybrid),https://boards.greenhouse.io/commercetools/jobs/5843103003,Developer,New,2026-07-07,6,CV for Fullstack/Frontend,"AI/ML engineering, Berlin hybrid",Apply via Greenhouse,
,Full-Stack Customer Success Engineer,D4L data4life,Berlin-Kreuzberg,https://de.indeed.com/cmp/D4l-Data4life-Ggmbh/jobs,Developer,New,2026-07-07,8,CV for Fullstack/Frontend,"Python/FastAPI + TypeScript/React, non-profit health-tech",Apply via Indeed,
,Chief Routesetter,Element Boulder Berlin,Berlin Moabit,https://kletterszene.com/jobs/element-boulder-berlin-moabit-sucht-eine-n-chief-routesetter-m-w-d,Bouldering Gyms,New,2026-07-07,7,CV for Bouldering Gyms,"Routesetting lead, new Berlin gym, bouldering passion",Apply via Kletterszene,
,Forward Deployed Engineer,Veo,Berlin,https://jobs.lever.co/veo/f8355371-1080-49c1-85dd-6a981dcec722,Developer,New,2026-07-07,7,CV for Fullstack/Frontend,"Python/TypeScript, full-stack, Berlin",Apply via Lever,
,System Administrator I,Delivery Hero,Berlin,https://careers.deliveryhero.com/job/system-administrator-i-in-berlin-germany-jid-7185,Sys Admin,New,2026-07-07,8,CV for Sys Admin,"System admin, IT service delivery, Berlin",Apply via Delivery Hero Careers,
,Barkeeper and Service Personnel,Burro Unchained,Berlin,https://disqavad.com/skilled-job-offer/barkeeper-and-service-personnel-wanted-berlin,Bar / Hospitality,New,2026-07-07,7,CV for Hospitality/Restaurant/Bar/Cafe,"Bartender/service, English ok, Berlin fine dining",Apply via email,
,Enterprise IT Services Engineer,Raisin,Berlin,https://jobs-radar.com/job/enterprise-it-services-engineer-f-m-d-at-raisin-7c2680,Sys Admin,New,2026-07-07,7,CV for Sys Admin,"IT services engineering, Google Workspace/Jamf/Okta",Apply via Raisin Careers,
,Barkeeper (m/w/div/kA),Telegraphenamt,Berlin,https://www.hotelcareer.com/jobs/telegraphenamt-118320/barkeeper-m-w-div-ka-3998357,Bar / Hospitality,New,2026-07-01,7,CV for Hospitality/Restaurant/Bar/Cafe,Bartender role at Berlin hotel. Full-time. Unique venue.,Apply via Hotelcareer with tailored CV highlighting bar experience,
,Fullstack Developer,This IS School UK,,hugo@thisisschool.com,Developer,Applied,2024-03-11,,,,,
,Barkeeper (m/w/d),Hampton by Hilton Berlin City Centre Alexanderplatz,Berlin,https://www.hotelcareer.com/jobs/hampton-by-hilton-berlin-city-centre-alexanderplatz-78009/barkeeper-m-w-d-3571188,Bar / Hospitality,New,2026-07-01,7,CV for Hospitality/Restaurant/Bar/Cafe,Bartender role at Hampton by Hilton Berlin. Full or part-time. Alexanderplatz location.,Apply via Hotelcareer with tailored CV highlighting bar experience,
,Barkeeper (m/w/d),ROMY by AMANO,Berlin,https://www.hotelcareer.com/jobs/romy-by-amano-115270/barkeeper-hotel-m-w-d-4002549,Bar / Hospitality,New,2026-07-01,7,CV for Hospitality/Restaurant/Bar/Cafe,Bartender role at Berlin hotel bar. Full-time. AMANO Group hotel company.,Apply via Hotelcareer with tailored CV highlighting bar experience,
,Barista (m/w/d),Grand Hyatt Berlin,Berlin,https://www.hotelcareer.com/jobs/grand-hyatt-berlin-1071/barista-für-unser-1838-deli-m-w-d-3990513,Bar / Hospitality,New,2026-07-01,7,CV for Hospitality/Restaurant/Bar/Cafe,Barista role at Grand Hyatt Berlin. Full-time/part-time. Premium hotel.,Apply via Hotelcareer with tailored CV highlighting barista/coffee experience,
,(Junior) Full Stack Developer,ahead GmbH,Remote Germany,https://remotive.com/remote/jobs/software-development/junior-full-stack-developer-5091019,Developer,New,2026-07-01,7,CV for Fullstack/Frontend,"Junior full-stack role, remote Germany, TypeScript/React. E-commerce/snacks brand. Good entry opportunity.",Apply via Remotive with Fullstack CV highlighting React/TypeScript experience,
,Barmitarbeiter (m/w/d),Hofbräu Berlin,Berlin,https://www.hotelcareer.com/jobs/hofbräu-berlin-18653/barmitarbeiter-m-w-d-3631971,Bar / Hospitality,New,2026-07-01,6,CV for Hospitality/Restaurant/Bar/Cafe,Bar staff at famous Hofbräu Berlin. Full-time/part-time. High-volume venue.,Apply via Hotelcareer with tailored CV highlighting bar experience,
,Commis de Bar (m/w/d),The Ritz-Carlton Berlin,Berlin,https://www.hotelcareer.com/jobs/the-ritz-carlton-berlin-507/commis-de-bar-m-w-d-3992359,Bar / Hospitality,New,2026-07-01,8,CV for Hospitality/Restaurant/Bar/Cafe,Commis de Bar at Ritz-Carlton Berlin. Premium hotel bar experience. Full-time.,Apply via Hotelcareer with tailored CV highlighting bar/hospitality experience,
,Chef-Routenbauer:in (M/W/D),urban apes bright site Berlin,Berlin,https://www.urbanapes.de/jobs,Bouldering Gyms,New,2026-06-30,6,CV for Bouldering Gyms,"Chief routesetter, Berlin, largest boulder gym chain",Apply via http://urbanapes.de/jobs,
,Fullstack Developer (m/f/d),primion Technology GmbH,Remote Germany,https://www.arbeitnow.com/jobs/developer,Developer,New,2026-06-30,6,CV for Fullstack/Frontend,"Fullstack dev, remote Germany, euro60-85k",Apply via Arbeitnow,
,Routesetter / Wall Stripper,Boulderklub Kreuzberg,Berlin,https://boulderklub.de/en,Bouldering Gyms,New,2026-06-30,7,CV for Bouldering Gyms,"Routesetter, Berlin bouldering gym",Email mailto:info@boulderklub.de,
,"Full-Stack Developer, Music & Audio",Melotech,Berlin,https://jobs.ashbyhq.com/melotech/a7d99ee2-75fe-4a12-8f6c-1ecedaa68a3e,Developer,New,2026-06-30,7,CV for Fullstack/Frontend,"Full-stack engineer, Berlin, VC-backed startup",Apply via Ashby with fullstack CV,
,Bartender,The Hoxton,Berlin Charlottenburg,https://www.huzzle.app/jobs/bartender-m-f-d-781285,Bar / Hospitality,New,2026-06-29,8,CV for Hospitality/Restaurant/Bar/Cafe,"Luxury hotel bar, fluent English required, international brand",Apply via Huzzle,
,Fullstack Engineer,Octopus Energy Group,Berlin,https://jobs.lever.co/octoenergy/68d428bb-4a13-4852-9a82-2f8c189be665,Developer,New,2026-06-29,7,CV for Fullstack/Frontend,"Next.js + Python, Berlin hybrid, energy tech",Apply via Lever,
,IT Support Engineer,Distribusion,Berlin,https://careers.distribusion.com/o/it-support-engineer-all-genders,Sys Admin,New,2026-06-29,7,CV for Sys Admin,"Berlin mobility tech, IT support, English-friendly startup",Apply via Distribusion careers,
,Full Stack Product Engineer,Dentology,UK Remote,https://weworkremotely.com/remote-jobs/dentology-full-stack-product-engineer,Developer,New,2026-06-29,6,CV for Fullstack/Frontend,"UK remote, full-stack product role",Apply via WeWorkRemotely,
,Software Engineer - B2B SaaS,Packmatic GmbH,Berlin,https://jobs.lever.co/Packmatic/bf8aaa0d-b252-4ee8-b308-7c11e897bad9,Developer,New,2026-06-29,6,CV for Fullstack/Frontend,"B2B SaaS, Berlin hybrid, English-friendly",Apply via Lever,
,Full-Stack Developer,Joy_,Berlin/Remote EU,https://dynamitejobs.com/company/joy02/remote-job/full-stack-developer-m-f-d,Developer,New,2026-06-29,7,CV for Fullstack/Frontend,"TypeScript, Vue.js, remote-first, English OK, 3+ years exp",Apply via DynamiteJobs,
,Tresenkraft Basement,Urban Apes,Berlin,"https://www.glassdoor.com/job-listing/tresenkraft-m-w-d-basement-berlin-urban-apes-basement-berlin-gmbh-JV_IC2622109_KO0,33_KE34,65.htm",Bouldering Gyms,New,2026-06-29,7,CV for Bouldering Gyms,"Bouldering gym counter, basement location",Apply via Urban Apes jobs,
,Bartender,Generator Hostel Berlin,Berlin Mitte,https://disqavad.com/skilled-job-offer/bartender-wanted-at-the-generator-hostel-berlin,Bar / Hospitality,New,2026-06-29,7,CV for Hospitality/Restaurant/Bar/Cafe,"Hostel bar, English-friendly, Berlin Mitte",Email mailto:kai.boeltes@staygenerator.com,
,Front End Fullstack Engineer - Messaging Team,Aircall,Remote Europe,https://jobs.lever.co/aircall/3ba5369f-e386-4b60-8e69-f22d4f96c5cc,Developer,New,2026-06-29,8,CV for Fullstack/Frontend,"Fully remote EU, TypeScript/React, messaging team, English OK",Apply via Lever,
,Barkeeper Monkey Bar,25hours Hotel Bikini Berlin,Berlin,https://www.ebsmatchstaff.com/job-details/58030/,Bar / Hospitality,New,2026-06-29,7,CV for Hospitality/Restaurant/Bar/Cafe,"Rooftop bar, 4-day week, English-friendly hotel",Apply via EBS Matchstaff,
,Bartender Lobby Bar,Radisson Collection Hotel,Berlin,https://www.kimeta.de/stellenangebot/radisson-collection-hotel-berlin-food-beverage/bartender-barkeeper-lobby-bar-m-w-d/959578075.html,Bar / Hospitality,New,2026-06-29,7,CV for Hospitality/Restaurant/Bar/Cafe,"International hotel chain, lobby bar, Berlin center",Apply via Hotelcareer,
,Bartender,Restaurant M64 GmbH MINA,Berlin,https://restaurantm64.softgarden.io/job/55917937?l=en,Bar / Hospitality,New,2026-06-29,7,CV for Hospitality/Restaurant/Bar/Cafe,"English required, East Side Gallery, fine dining",Apply via Softgarden,
,IT System Administrator,Dataciders,Berlin,https://dataciders.com/en/stelle/it-systemadministrator-m-w-d-fuer-berlin/,Sys Admin,New,2026-06-29,6,CV for Sys Admin,"Berlin IT system admin, English job page",Apply via Dataciders,
,Fullstack Developer,SocialHub via Personio,,https://socialhub.jobs.personio.de/job/1434970?_pc=103120#apply,Developer,Applied,2024-04-15,,,,,
,Full Stack Software Engineer GTM AI Automation,Aircall,Remote Europe,https://jobs.lever.co/aircall/f823d560-84f0-4f59-9f4e-0c51c03972b1,Developer,New,2026-06-29,8,CV for Fullstack/Frontend,"Fully remote EU, AI automation, TypeScript, English OK",Apply via Lever,
,IT Support Engineer,KAYAK,Berlin,https://builtin.com/job/it-support-engineer/4777046,Sys Admin,New,2026-06-29,7,CV for Sys Admin,"International travel tech, Berlin, English-friendly",Apply via KAYAK careers,
,IT-Administrator / Systemadministrator Regional (m/w/d),Disrupted Cloud,Berlin,https://www.absolventa.de/stellenangebote/12574811-b-it-administrator-systemadministrator-regional-m-w-d,Sys Admin,New,2026-06-27,6,CV for Sys Admin,Cloud/IT admin role in Berlin.,Apply via Absolventa with CV for Sys Admin,
,Bartender & Beverage Server (m/w/d),Slowness,Berlin,https://join.com/companies/slowness/15700516-bartender-und-beverage-server-m-w-d,Bar / Hospitality,New,2026-06-27,7,CV for Hospitality/Restaurant/Bar/Cafe,Bartender role at Berlin venue. Full-time.,Apply via http://Join.com with CV for Hospitality,
,Barkeeper (m/w/d),MEININGER Hotels,Berlin,https://www.jobijoba.de/detailanzeige/9/f818ad7e6b0e53f90a39e477cd5af14e,Bar / Hospitality,New,2026-06-27,7,CV for Hospitality/Restaurant/Bar/Cafe,Hotel bar. Full-time. International.,Apply via Jobijoba with CV for Hospitality,
,Barkeeper (m/w/d),beast berlin,Berlin Alexanderplatz,https://www.jobijoba.de/detailanzeige/9/545b4b89753e14ad227efe682586cbf6,Bar / Hospitality,New,2026-06-27,7,CV for Hospitality/Restaurant/Bar/Cafe,Restaurant bar. Full or part time.,Apply via Jobijoba with CV for Hospitality,
,IT System Administrator (m/f/d),Dataciders,Berlin,https://dataciders.com/en/stelle/it-systemadministrator-m-w-d/,Sys Admin,New,2026-06-27,7,CV for Sys Admin,"Windows Server, M365, Linux. Berlin office.",Apply via Dataciders with CV for Sys Admin,
,Frontend Developer (React) - 100% remote,wynwood tech,Remote (Germany),https://www.jobijoba.de/detailanzeige/9/9e4c74b070b23bbf3e5b80e43dee5f4c,Developer,New,2026-06-27,7,CV for Fullstack/Frontend,React/TypeScript. 100% remote. No German needed.,Apply via Jobijoba with CV for Fullstack/Frontend,
,Fullstack Software Engineer (f/m/d),Contentful,"Berlin, Germany",https://job-boards.greenhouse.io/contentful/jobs/7557597,Developer,New,2026-06-27,8,CV for Fullstack/Frontend,Strong React/TypeScript/Node.js stack match. Berlin office.,Apply via Greenhouse with CV for Fullstack/Frontend,
,Frontend engineer (m/f/d),Mercanis,Remote / Berlin,https://www.jobijoba.de/detailanzeige/9/bd39aece971d3a0e3ab25570eab94506,Developer,New,2026-06-27,6,CV for Fullstack/Frontend,TypeScript/modern stack. AI Procurement. SvelteKit.,Apply via job board with CV for Fullstack/Frontend,
,"Frontend Software Developer, TypeScript, React",ONIQ,Berlin (Hybrid),https://www.remoterocketship.com/company/oniq/jobs/frontend-software-developer-typescript-react-berlin-hybrid/,Developer,New,2026-06-27,7,CV for Fullstack/Frontend,React/TypeScript. SaaS B2B. Berlin hybrid.,Apply via RemoteRocketShip with CV for Fullstack/Frontend,
,IT-Systemadministrator (m/w/d),BET Consulting GmbH,Berlin,https://www.jobijoba.de/detailanzeige/9/f560cecbd2cb76e5b17bed278d1110a0,Sys Admin,New,2026-06-27,7,CV for Sys Admin,"MS 365, VMware, Windows/Linux admin.",Apply via Jobijoba with CV for Sys Admin,
,Full Stack Engineer - Analytics (f/m/d),Contentful,"Berlin, Germany",https://job-boards.greenhouse.io/contentful/jobs/7905720,Developer,New,2026-06-27,7,CV for Fullstack/Frontend,React/TypeScript/Node.js stack. Analytics and AI dashboards.,Apply via Greenhouse with CV for Fullstack/Frontend,
,Full Stack Software Engineer (all genders),flaconi,"Berlin, Germany",https://job-boards.eu.greenhouse.io/flaconi/jobs/4823639101,Developer,New,2026-06-27,8,CV for Fullstack/Frontend,TypeScript/Node.js/React stack. Berlin office.,Apply via Greenhouse with CV for Fullstack/Frontend,
,Frontend Engineer - Innovation Team,ETERNO,Berlin (Hybrid),https://careers.eterno.group/en/jobs/7815649-frontend-engineer-innovation-team,Developer,New,2026-06-27,7,CV for Fullstack/Frontend,React/TypeScript. HealthTech. AI-powered UX.,Apply via careers page with CV for Fullstack/Frontend,
,Full-Stack Engineer (TypeScript),Orcrist Technologies,Remote / Berlin,https://job-boards.eu.greenhouse.io/orcristtechnologies/jobs/4747053101,Developer,New,2026-06-27,8,CV for Fullstack/Frontend,TypeScript/Next.js/React/Node.js stack. Remote-first Germany.,Apply via Greenhouse with CV for Fullstack/Frontend,
,Fullstack Engineer II - Kraken Core,Kraken,Berlin/London/Paris,https://jobs.lever.co/kraken123,Developer,New,2026-06-26,6,CV for Fullstack/Frontend,"Berlin hybrid, fullstack TypeScript",Apply via Lever,
,Full Stack Software Engineer - Kotlin/React,Doctolib,Berlin,https://www.arbeitnow.com/jobs/companies/doctolib/full-stack-software-engineer-kotlin-react-berlin-130223,Developer,New,2026-06-26,5,CV for Fullstack/Frontend,"React frontend, Berlin, English-speaking",Apply via Arbeitnow/Doctolib careers,
,Frontend Engineer - Marketing focus,Ecosia,Berlin/Remote,https://jobs.ashbyhq.com/ecosia.org/3712de6a-dab8-45a6-b48f-41589157b63a,Developer,New,2026-06-26,7,CV for Fullstack/Frontend,"JavaScript/React, Berlin, climate-focused company",Apply via Ashby with frontend CV,
,Fullstack Engineer - Next.js & Python,Octopus Energy,Berlin,https://jobs.lever.co/octoenergy,Developer,New,2026-06-26,7,CV for Fullstack/Frontend,React/Next.js/Python stack matches experience,Apply via Lever with fullstack CV,
,Freelance Full-Stack Web App Developer,Mindrift,Remote,https://weworkremotely.com/remote-jobs/mindrift-freelance-full-stack-web-app-developer,Developer,New,2026-06-26,5,CV for Fullstack/Frontend,"React/Next.js/TypeScript, remote freelance",Apply via WeWorkRemotely,
,Full Stack Engineer - Innovation Team,InnoCraft,Remote Germany,https://jobs.lever.co/innocraft/3f938cb0-1453-47e8-93bd-882072b6da84,Developer,New,2026-06-26,6,CV for Fullstack/Frontend,"Remote Germany, fullstack role",Apply via Lever,
,Full-Stack Developer (Front-End Focused),RR Digital,Remote,https://remotive.com/remote/jobs/software-development/full-stack-developer-front-end-focused-4756695,Developer,New,2026-06-26,5,CV for Fullstack/Frontend,"React/TypeScript, remote, frontend-focused",Check Remotive listing for company details,
,Full-Stack JavaScript Engineer - POS+,POS+,Remote (Europe),https://weworkremotely.com/remote-jobs/pos-full-stack-javascript-engineer-remote-latam-or-europe,Developer,New,2026-06-25,7,CV for Fullstack/Frontend,"Node.js, React, TypeScript stack. Fully remote Europe.",Apply via WeWorkRemotely with fullstack CV.,
,Full Stack Developer - Small Improvements,Small Improvements,Berlin/Remote,https://remoteok.com/remote-jobs/110034-remote-full-stack-developer-small-improvements,Developer,New,2026-06-25,8,CV for Fullstack/Frontend,Berlin office or remote. Full-stack role. Great culture fit.,Apply via RemoteOK with fullstack CV.,
,Full-Stack Engineer - Altagram GmbH,Altagram GmbH,Berlin,https://remotive.com/remote/jobs/software-development/full-stack-engineer-4674948,Developer,New,2026-06-25,7,CV for Fullstack/Frontend,Full-stack position in Berlin. 3-5 years experience. No senior title.,Apply via Remotive with fullstack CV.,
